customer_no,store_id,id,uuid
201700-000777,doublel,798,3be020e4-18dc-4058-a666-9de1c3121114
,doublergarcon,4604,5330ab12-9c60-44ff-96a5-e1079a4d322a
201700-001365,doublev,1882,14ed41db-a15f-4b78-9579-308f01e25750
,doughroom87,7500,134f2606-4805-4fb0-861d-74e78174941a
201809-014927,douyu50883127,8911,df464d69-f78f-4ab2-bdd2-e34bb86e85a3
201808-014135,dovita,7860,5042b24a-df39-4b5a-95fa-c61c66c2959d
,downbeat,6682,1561de26-2117-425d-8d31-d78c5ca334ad
,dpthk,5005,ddcb9754-c0f5-43af-a3e8-c2a34f12aab8
,dragon,8901,9d8ce0ee-2b95-45b6-a6a5-728fe59d46db
201709-001374,drawdream,5027,ffccc07a-6551-4085-97c4-ea86642bff9f
,dreamer38,426,1dff8f58-bfe4-45e6-a8ae-f294cee08c79
201700-002582,dreamon35,3748,62c6129a-77cb-4d9e-8860-165ed5dcfd6e
201808-014360,dreams,8118,b79aa265-e516-466e-ba15-250a4c08c30b
201811-016454,drinkacupcoffee,9067,99ff2eed-a63e-4afd-9470-b174fb6fe0f7
201811-016170,drinks0710,8902,28fadefa-f0e9-4a68-b2c5-4b6c1fbed31c
,drminkaohsiung,7519,af37ed62-bdcd-4c8f-989d-939743752c90
,drmintaichung,7198,78709392-b08b-4a5e-b5fc-b4c7f83ffb2d
,drmintaipei,8571,4422a329-558f-491c-9403-39e782637e61
,drmintaoyuan,7024,19629195-89b7-40a5-ac40-d8689fd013eb
201804-011286,drtasi2018,6649,5e55595f-0b35-4cad-82ac-9cf35aaf0d7c
,dsm10,7216,2f741c9d-3db4-4b93-b815-493838ec2ac4
,dsm11,7922,9e19c8bc-c7f6-4b33-a907-950bec5d4382
,dsm3,2575,e6dfd3bd-d417-4bee-87e9-93827dfc0ff8
,dsm4,3217,ee933250-f745-4256-a567-ca5afd887cf7
,dsm5,3311,578aa26a-829a-4b04-a838-11bcc61ad626
201710-001658,dsm6,5202,26555b13-0407-40be-925b-2296352159b5
201712-002649,dsm7,5714,5fd3529d-062e-40c9-bb58-a99226fcefe5
,dsm8,6529,86cdc44b-8009-482c-85b0-90155c9412be
,dsm9,6942,8fe8bdcf-d982-49fa-8cad-9297da674440
201700-000868,dubu,1072,344e3452-a119-489b-a138-961f9bd641cc
,duckhouse,7984,6380cb89-d4b4-4cd6-9544-e7960f262729
,dudu0968660117,8394,e8ad4d67-bc0d-495b-bad0-e52f7d3d0c2f
201811-015845,dungding107,9039,af3377ec-2a75-417c-bdcb-5799d4532636
201700-002940,durianking,4380,acfbaf6f-3b69-4443-a779-345ec48555dd
201707-000391,dw,4886,ed40b1d2-9803-4335-b4bc-7626f75c4fff
,dyc01,7212,324fbf71-0097-40e4-9658-8801944f1322
201709-001211,dyc2017,5351,08ae3893-f761-4f3a-b328-438ba9c60769
,e04freedom,6729,81ed49f1-d99d-4995-a2aa-cdae47d435d6
201700-002219,eaglecastle52,3236,ad0ccebe-6e4d-48b7-91f0-d8cc5376c48b
201806-012945,eareasthouse,7362,d5937f5b-e447-4df1-b679-6c7d516c9516
201700-002002,earthygoodies,3156,5da9ae84-58d3-4145-8b84-c2ea97b9883c
201700-002343,eastwindcafe,3331,af72bc0c-0c77-429f-8c5b-4ae00c45c230
201700-001767,easytealife,2503,8b85b8de-9b5a-4006-98c7-fd7771d15692
201808-014034,eat1,8132,ce4eeef4-5812-4801-b4ad-8fda2314bbd3
201809-014965,eatbar,9078,54d2f381-3d33-418c-851f-7fce38772868
,eateat,1539,f86a191d-501e-41cd-8ddc-90cfb68faa67
,eatenjoy,293,2d2c84fe-1d68-4779-ade6-03ea3416596c
201700-001722,eatenjoyoutlet,2460,e4d65413-be86-4d41-8ec5-fa1a4a2ffd83
201810-015495,eatfoodie,8933,f7d6d01a-aeb7-42fc-8903-4088f89fed83
201809-014898,eatplus,8793,98186d40-3357-4488-85b3-eef209d2f34c
,eatsushi,4765,eb2236dd-f20e-418f-b53d-7db126530538
,echobistro,5802,2d70401b-cda9-4347-bd9c-6b3ec55499df
201700-002740,eco1982,4049,3fffecc6-0787-4770-8134-9d8c921db942
201808-013712,ed50837460,8309,bd25beda-4993-4ee4-b44f-774f655b1fcf
201700-002693,eddiechin,4019,76651e2c-8ec8-4b0b-8beb-aaa0c92b194d
,eddyscantina,668,1561ea58-5c16-4dfb-a325-eb01438a25e1
,eddystienmu2,806,519b5501-bf4a-4a4d-9dae-2d4cdeddbbc3
,eden,9065,9ba53ccb-4de9-46d8-8677-efb729ad7263
201807-013318,edison77714,7458,b23824be-9ec6-45c6-a52a-af67c6a19338
,egfruit,2936,681a3694-f0f0-47b7-8dc9-3801e44cdc07
201809-014942,eggflow,8662,12b2a1f9-9abe-4882-be12-091a7cc829f8
201807-013471,egghost,7569,e05b2ee6-e296-484f-9b33-aa6b19bf1b2c
201700-002829,eggwish,4254,bdafd7e7-836c-47a3-83eb-5964b2dd99d8
,eight,7868,29045721-687b-4833-bb05-c30876f6d201
201709-001333,eightyeightea,4988,a5cc4e15-5152-41ad-a57b-e49984f5fc68
201700-001024,eiles,1329,116df9ac-2bfc-408c-a162-e3e8e2d9dfcf
201700-002812,EJENLETTERPRESS,4097,3a3542f5-0d6b-4482-84cf-a8d9c418cae5
201805-012181,elaia,7232,f7c6ff0c-1415-4571-b66b-036698ac7e26
201801-010032,elaine07,6163,397d2baf-6dba-4943-92e8-c70583ce6993
201700-001101,elaine0810,1442,5a15d83a-6028-465b-82b8-33af3f1e79e7
201803-010976,elecleango,6569,408eb587-16a5-4335-a022-eff86efd27f9
,element,3037,03f7b68d-560e-49b4-84df-7998222d4360
201802-010340,elephant2018,6548,d3122005-f15a-48cc-bc3f-718627fde7fb
,elfin1,5805,60e7395f-b3ec-4033-930b-f9aa0168b8aa
201700-002746,elmarques,4088,8bbf24b5-47f4-49cc-bb79-59261c07a6de
201700-001046,elson,1363,34a5217f-b2dc-4579-a8cf-03d1931eafe3
201700-001963,elysion,2871,dd13ab3e-cbfc-4777-9a1e-948542bb9b1d
201809-014687,eman,8255,5eba9ddd-c950-407f-be5d-cd67e143f9a2
,emily,4442,fbc19779-00a8-4323-8368-0f4eabeb6f80
201700-002697,EMMA,3997,051095bf-6d71-4fd7-8657-975a1a3fae68
201807-013193,emmanailstyle,7452,0bf06424-c3ae-4a33-b219-19ccd98731c6
,EMMAUS,1824,b2fe4740-cb35-4391-94ad-87758242fc55
201801-003117,emu,6607,f3d0eddb-7dd9-4d13-8a7b-33d9e0596fde
,enalleycafe,1676,85b51772-afda-4630-8b07-334cd91a4ad2
,ENAN,5627,56384d22-03c2-4149-b271-9a68242e5c1d
,enbiliving,9010,e2f49991-ab66-4a49-be9e-0bd657590134
201700-000265,enchanted2014,718,45c1e1cb-ffaa-490d-a8b9-92bef7817b68
201807-013648,encorea05113,7699,47bd2996-92af-4ec1-89c8-7c8bdc65b693
201709-001090,endlessmusicafe,4855,d7e15507-cec0-4524-9b99-2071b0c30711
,ENGINE,5029,3bb2f3fa-4d96-4a6a-8ffd-ad7f76f717c5
201700-001595,enjoyhot,2252,b123eaba-5c16-44ef-83ca-3230c1fe34ba
201700-001856,enjoyhot2,2647,ff93ef7f-2319-42e3-953a-76b5bf53f6f2
201809-014870,enjoyhot3,8790,1c81ed16-3067-4f26-9b57-5c1d23fd66e6
201808-014124,enjoylight,8069,23bacc18-4eef-4226-ab1b-3e65fc5736cb
,enpure,7411,18a2e075-5e95-44a4-a66e-b1b5b86cebf9
201802-010197,enticecafe,6369,64def82b-79fd-47af-b2d0-7f081548fc0d
201709-001192,erdong16458637,5793,34e57827-b764-490d-946a-69472ef3177b
201806-012575,eric118117,7715,705b9ae3-b7f1-4f11-80c3-47a9f08e36a2
,eric2018,8950,2560a49b-7aae-4132-9e76-45479b19f190
,ericorissant,6924,cf4c42ef-101b-470b-9e15-6cdd6a87ff52
201807-013518,ericshop,7820,7599b62d-9236-4876-b79c-6dd7d6e2cc14
201700-002215,esccafe,2888,ae72c239-8e6d-4f5d-9fc5-0506cacdbd75
,essentialraw,7331,cd1f729d-0579-4ad5-8f39-6837274015d6
201710-001635,ethen001,5237,ecb2a6c3-3594-417a-abde-83c8606cc832
,etspa,7345,e3b78f7b-c6a6-4561-8b54-6f2bf5762847
201811-016129,europachiayi,8848,73d03899-ffc7-4ef8-a202-64e7b07735d1
201700-002674,europatea,3984,ad98ea83-33ee-4f33-a7f4-f142c220e1a8
201810-015469,europatea53,8909,6ebab42e-e6f8-4af6-b23f-737033b759b4
201804-011379,even,6790,89a1c657-02c1-4204-959e-f5725db11915
201700-001103,evergreen,1448,5bad51e8-86de-4ce7-985b-32541cd38c20
201700-002779,evonnegarden,4106,6e10cb36-1e10-4fb1-9849-92db584bfb9d
201808-013806,eway55827407,7726,43338d93-4ae0-4d3b-be5f-1f4cc51a2b86
,f791120f,8563,4bae57e5-a8ca-487d-aca2-49d3f3383704
201700-000144,fabcafe,956,e7fd3fd2-db02-45e8-9885-bcf69291b6f5
201808-013911,facile,7759,425d60dd-f074-4806-90bc-e4628ddcbdf7
201811-016183,factory,9132,f4f14e74-3612-4ea7-91eb-c6f7613c5f15
201706-000035,fai3cing1,4694,fecf11b5-8c73-4de7-827d-a4cb79a985df
201801-003155,faiththai,6032,9614e76f-7523-466b-9b14-feead5513903
201804-011418,fakeparkjuice,6977,0df2db79-385b-47ae-9248-5720b1ef988f
201802-003367,Fallniceday42,6063,82fd3549-9225-4493-a52e-5542a8985df0
201804-011338,fanaily231,6642,961cef56-fdcf-4498-8386-becf69771224
201700-001817,fanailycafe,2636,2fed4cb0-07aa-4a90-8abe-940001ffbe02
,fanailycafehsinchu,4455,f48592ee-7d38-4e6f-9983-77e4cfdb835a
,fanailycafeng,5137,da975539-ddf4-4c18-bbe9-f6a2a4e367fc
,fanailycafetc,5592,6619aba4-ba0c-4a0a-a6e0-843112cd0cf6
,fanailycafeym,4884,66b358e9-e165-43df-833f-b0799ba28be9
201809-014873,fanailyel,8304,7b8b25dc-d469-4001-8f0f-76b886d8c54d
,fanailysc6,8305,59fa10e6-3ebe-4f2e-b552-9a830624f570
,fanailyyh,8006,b46ed846-82bc-4311-8ad7-16c381ffd671
,faniernt,7211,77aec588-d23d-4d7e-8fe3-53fcefc1afa1
201700-002624,fankochen,3725,8403eab6-3119-4a92-bd56-d748704f6cb0
,farmcheese,7471,7c3e9d73-90f9-47bf-a693-aab61910be1d
,farmer520,6242,136cfadb-e298-4b78-986c-e38da915ca7f
201700-001544,farmerstasty,2226,b7ff1b4e-8688-4d9f-99f3-e456ca5decfb
201803-010786,farmlm,6342,0f303a4c-db64-424f-8dbb-0d982131f207
,fashion42898034,6557,7db718b8-3459-4098-ba0f-1e012fb5121d
201801-003072,fatchuncafe,5990,d35955f0-b6eb-46f8-8fa0-176cca9abfa2
201700-001850,fatdaddy,2643,91307b86-df7b-4867-9be4-4d44c9a74e7e
201710-001700,fatdaddy2,5175,e7a6eacd-8c31-43cd-995a-5fa5202fce6e
,fattys417,5841,e6313eeb-38cf-4375-a40b-36ec99b4293c
201700-003690,fauchon,5464,51861b89-3472-42f5-a7e4-d9231a19f0c9
201805-011763,favourgarden7,6811,1d69a837-e1bb-412b-90db-fd73b5c27300
,FB134679,5306,3c0b1d63-c48e-4b4c-a661-5a58a74bf239
201711-002042,fc168,5457,6f177802-edac-4956-96d6-dbc0f1ae4aa6
,fcl,8188,37b43190-359c-444f-8a01-8af5cd5fc50f
201803-010518,fd8888,6353,0fba94c5-6b60-46e2-912a-eb7b5a7f6d0a
201807-013262,fdslinkou,7591,eb8a8bf1-5697-4696-a20a-7329d57ab647
201810-015542,fdstaichung,8831,7f3ccd44-87e3-42b9-97f4-a93d9585b70d
,felicitacafe,3474,03e5bc5c-0126-4ac3-8917-34bc32c350b6
,fengfu2017,4892,c5c20544-b4e2-4eee-9512-6c311fc9d05d
,fersonalhc,531,884402d8-913c-4302-9615-85f5c0fa8ecd
,fgginook,7428,3347738a-40ce-40f7-af69-fb9d11835c92
201700-001117,fierycafe,1486,7a0692ff-bea3-42f2-87d9-6ceb08f0a3e2
,fiestabar,4649,d4ee5af4-1dcd-44b7-8daa-81d9184dfb93
,fiestaxinyi,6567,c8bf30cf-418f-412b-8c65-93921cb342bb
201800-006027,fifi0927,6215,daa999d1-f7d1-4a1e-a318-b4c9435b853c
,film321action,3747,701e3e92-02fa-41f5-beca-543e663b4da4
201700-002667,FIMI,3964,f1d643cc-78bf-418f-b973-c84a5389bacb
201700-000984,findmorning,1266,65d1a64a-7f8b-4252-9b5f-cba5b757a48d
,fiona,4725,20616186-d531-4769-946a-a1430fb2ee85
,firebusa,7545,ee752720-1418-4770-85e9-1b2e531c5c7b
201700-001000,fireshrimp,1294,2506aff5-a87a-4d78-b299-7f8a9061fe83
201811-015930,firstone,8813,44fe6de4-b52d-45f8-af79-953758df0d0d
,firstthai,4330,022eebdc-0294-465d-b7a9-411262d9ab06
201700-002373,firstwoopen,3349,d074d219-64d7-4468-8f87-b19a8f9beb13
201700-000574,fisher,317,ca7b89f3-c9d5-42f5-94b0-3b59930b5e85
201807-013265,fivedream25,7982,529c9553-bc68-4cf8-a1fe-8a0777b8ac1e
201801-003221,Fivewoods,6016,289213b8-d5bf-4ad8-8e80-eb69b0dc525f
201700-002304,FLAIR,3259,66fe2093-301f-451e-a914-b703506a031b
,flavorlife,7284,597ed3eb-1f35-411b-8627-d88ed4dd8f59
201700-002976,flavorofindia,4385,3cd3a206-a945-4748-8e18-71dd9c2463a6
201801-003081,flavorofindia2,6544,5c902eda-fe14-4d84-892c-8109f99d2f80
201700-001526,fleetstreet,2131,8dfc2e0c-34b2-489c-864f-7d3079a266e2
201805-012254,fleurie2018,7100,d1057417-0c76-404b-8b33-0b207b6e32ed
201700-001089,fliplifestyle,1421,7cf95eb6-f5a4-43c7-8f27-3f0b6472fd75
201804-011328,floatingcotton,6691,653a2a09-6d1b-45d7-9173-4022a77af785
,flower123,7637,5595be08-f1ec-4dba-9fae-7c12ebc6f969
201808-014183,flowera,7895,049274b7-0471-4dc3-b3ef-c773fb57bfe8
,flowerb,7896,9873b24f-4731-491e-b735-f49ec4887467
201809-014651,flpnanshi,8133,6114f4cf-bce5-4363-86d3-ab2d4a22d18d
201805-011854,fluegelstudio,7315,1356c9dc-1a12-4cdb-9eac-d42a238706d8
201709-001449,flux,5091,05e8689d-a6a9-4141-96e1-6b0aea938cba
201803-010603,flwour,6974,463e39ac-5ee0-4881-9a8c-1fa0e8b2e210
,fly,5706,9b000ded-6188-49e2-839a-c24a63fd1b25
,flyingfish,2196,75484bd9-cb8d-44a9-bf60-fc278b764f96
201807-013647,flypoo,8047,78f20b65-8507-4c99-b1ca-bb3d74771189
201807-013187,fmt,8358,231950bb-f098-4875-ad61-ffc5646b8cd9
,followeddie,1711,d36a9e04-b44c-4507-bb95-8d2d3dae2ea3
201810-015142,fongkwang,8450,abf43199-20e2-4a8e-8791-4a70dd63788a
201700-003013,fonglinsyuan,4367,e14c26ec-39ca-435b-b1f2-401874d5adec
,fonting,2387,1601d9b7-dece-4212-8287-5fdc2c5acc7b
,food77,7909,7d61ca6d-c448-4fa1-949f-a5482f40251b
201807-013613,foodcheese,9210,0fc64c71-0295-4c61-9691-8207651f745e
201700-000553,Foodhouse01,273,1bd02557-f598-443f-aab0-9bd5978edb90
201808-014372,foodie,8062,f87e7d23-c7e2-47f8-bdb0-9a02ce5e4393
201708-000955,foodiewonderland,5011,fa558b89-c849-45f9-9f9f-dbcfb18fd26f
201700-002755,foodlife,4096,e68b24a5-896e-4e84-aef1-ab652a72fe4d
201803-010798,foodlife02,6422,28d3d672-2fc5-4937-9f70-e2bf57edf81f
201810-015271,foodlife05,8495,09959f70-d9d7-4be4-adf5-a86b384db936
201808-013708,foodlife88,7781,7ef0dcfa-afad-41dc-a4cc-73b91da82d64
,foodone,8036,8709e484-7c3c-4eaf-9dda-843e216d0431
,Foods,5507,a7afe098-e19c-450e-a242-5b1dfec9512a
201709-001095,foodsun,5018,b62012a1-0e28-4ba6-a776-9401cc555325
,foodtruck,9082,3d3d670f-cf97-4a1a-9fc6-641edcc9a528
201806-012751,foodwater0630,7243,ce85c344-2fd5-402b-bbaf-0591879fa99f
201700-001325,forest,1816,d1f46f7f-0e0b-44a1-aaba-c59ddc5fdd07
,foreststar,7301,f4947472-f606-402b-bf44-fa4d39e8e757
201712-002436,formosainbar,6078,48515697-b98a-438f-8e97-91f3107ccf89
201700-003339,formozza,4900,60cfb825-4961-4bc3-9e3f-1cb6817a13be
,forries,8942,bbc6ad3e-9258-4b64-b015-a56c4f09739e
,forrocafe,82,908a4a6a-3d81-46ed-83fe-d1b2807a2324
,fortune,6325,a0d42d94-0b78-466a-b5b1-73894530b982
201700-001410,foundburger,1954,488e86af-c200-4bd3-92fe-248e86737de4
,francebrunch,7607,677c9f83-1fef-4cf1-a08a-e748a29406cd
,frankshih0129,247,361f58bd-3b28-4562-9ebf-f483db9ec46d
201700-001139,freedom,1148,aed33dd6-7b7e-49d9-bb39-fd52b97144b9
201700-002387,freeforest,3380,5e7bb721-f3e1-4bce-b912-db8a3fb0104f
,freestylejusteat,5361,d9ea5759-c437-4df7-9e58-5f9a0136d032
201803-010453,freetheboy,6558,9a02225e-16f4-4617-be60-d20c465da6b7
201700-000969,frenchtoast,1237,38973e71-fb37-4610-9ebb-86ae28979d92
,fresh,6510,00ac6f56-8be3-4cf1-8e6d-6d2720e59ebf
,freshday,8296,9d1cd625-490f-4e2a-a681-bec2741fa8b3
,freshfried,1519,4178c813-4f31-4bd9-b543-c8447872387f
201809-014497,freshfruit,8815,8f5fc18a-75a0-411e-9512-0663028a19c9
,freshgoat,8231,b9a1c7c2-b193-4289-a7f7-5d861213d73f
,friedchicken16,6302,ad5fe1a1-a5a6-4053-acda-6f108c6e71a6
,friend,8291,f7f7dd2e-6ce2-4658-a36a-faf6dbf9715b
201700-001034,friendy,1350,5700e3cc-bf73-425d-8010-4cd1267c4997
201700-001660,fruitrock,2342,b3fed009-8506-4b89-b683-341df4a7c24e
,fruitrock2018,8124,3be2be0b-eb6c-4ffd-9d9a-c74e59ae675b
,fruitteatea,6953,4e8dc7fb-04a7-40f4-b2f9-8fe05837f306
,fruity100,5118,dd495a69-e541-42de-9ab6-19b9610e55a6
,fruity106,4596,2ac33631-6ca3-42d7-8eb8-ae560f5d8f16
201804-011559,fs4250022,6681,9ccb008b-56b3-473a-a7bb-5d26ff165ea5
,fuchi,6280,a6e0ba51-15ec-45f4-93d0-0f3ccab5e527
201700-002209,fudung,3179,f031e8d1-a0a6-4cf3-bf5b-86cafa2b1002
201808-014003,fugetsu,8653,7fde07e2-5cf6-4205-9567-a02059f36c7c
201707-000210,FUGOULOU,4964,35843ceb-43e5-463f-8097-d2da7dcc4b15
201803-010959,fuguro,6643,6a2258e2-dd5f-4142-9eff-f7744b3bdf70
,fujiflower,5339,9420cbaf-61d9-4d94-98da-337d12445384
,fujifloweratt,8747,f061d07e-6ac3-4114-a7f1-223cddbc4a67
201805-011809,fujinhotpot,6777,59a72256-5c22-4657-8118-282d30533bbb
201700-001711,fuku6066,2448,c7827aec-3d93-49ef-adab-aac29869caf2
201700-001319,fukurou360,1849,e2dfca3d-24e3-42d9-855e-822b689475ca
201805-011861,fulai888,6868,91566f51-aa62-4095-a575-50513c027f14
,FULIN,4011,ffac1f44-a80e-4d52-97aa-2c8d664fd7f6
,FULINSOGO,4281,4eac4891-211c-4f89-9e62-8dac9dfeb0a3
201707-000514,fullmountain,4619,f155913e-1383-49fa-b2c0-d89932801836
,fumanhouse,4481,34b9edaf-14db-407c-bd1a-5a11d6852a86
201700-002037,fumeiilan,2938,2ff1805c-586d-42aa-8173-d01419deea3c
201800-006014,FUN86,6134,42e02428-ea40-4419-9b16-b57b25163bff
,funkidfun,6383,14d593cc-4505-4230-89a2-f15ae8638094
,funkidfun2,6388,2d98cff0-9a28-483b-955a-554017727cd3
201700-001898,funking143,2743,6feeafd0-e847-4a14-a87c-74179f2e819a
,funking378,1320,205334ea-c6b8-4fd1-965f-b16c9ad76f6f
,funsiamo,5138,26aacd97-9f6b-4da4-bf23-e6fe73149225
,funsiamo1,5515,829d3453-5bc8-486f-881e-6ed7d91d2dde
,funsiamo3,5316,5ad2ff1f-5387-4e0b-9fab-45ddf2e28505
,funtea4817,7294,71bfbb16-8548-454c-966b-83eed0108160
,fushiki,6945,11658a98-6c7f-4cee-9ca7-ba652005f1a5
,fushin,5864,d1a0316a-8cf2-4de1-b6f6-d8f82ae7d6a2
,future816,6532,594c5e94-7b2a-445c-8c3d-0b024f7bf6bb
201700-001273,futurefactory,1734,17d30b6e-414e-4c9d-9557-880428465ede
,fuwan,2564,12123bc6-9f46-4ce9-b025-1789164bca1b
201812-016536,fwc,9011,5813547b-edcc-46d0-a0fe-eff3a7d6bc48
201700-000214,FWTP9663,101,4e659774-c96f-4bb9-bc52-29a58eab8806
201700-001974,FXCE,2959,1dce3045-6cac-432c-9062-89e84e3e9dac
,g039952068,7878,502791de-4e47-4734-9cdb-b7e1335ed9bb
,g1coffee,7355,db7f660f-06b9-4030-b68b-bb313b989600
,g25771701,5599,0e351cf9-e6fe-485f-9791-499e0c0a55d1
201700-001233,G2PARADISE,1654,5b890432-922b-4370-9bdd-db0f21cba7a7
201710-001838,g9571233,5280,9e1b0be5-d883-4958-82cd-ac0543246654
201809-014749,g9776681,8429,1dd1c216-db8b-4a1c-a303-ba56036f2e71
201700-000417,gabee,913,a3e8e145-f01d-4a09-88ca-bf6e6a04020a
201700-001086,GAKU,1414,a203415a-25a1-4134-a852-b3879a21b565
201805-012232,gakushi,7086,51390607-e291-4b63-bc1f-1949fcf363a9
201801-010080,galgallin01,6137,eacedee3-8179-4496-8e14-4e5d8630aa71
201802-010375,galigabi,6304,fa779c22-e110-48ba-9a78-8991974682ea
201707-000571,gan0726,5267,1672e552-f58d-4369-8143-24fa7cd589e3
,gandou,4309,f514a957-c6bd-4103-88b3-20bfcd8c0745
201707-000371,ganri,4677,7799774d-2913-4ff1-b879-cad2da4d5fed
201812-016717,garden01,9083,4419f070-0b00-481d-9ed6-2b3cee256108
201812-016720,garden02,9084,c9b36553-7af5-4586-b6a7-ae4d02ab3114
201812-016716,garden03,9085,0d5b2218-7365-4147-95cd-d288106bca38
201808-013823,gardenparty,7869,95eaad78-68e3-4f25-ba46-f44e420332a8
201808-013765,garyasda2019,7676,5b466f92-8ffc-4ecb-9bcf-cc089a234116
201710-001503,gathery101,6012,13bd1e1f-83d7-43e0-9f90-e1569c54c00e
201811-016198,gegcha,8941,00e8b21d-afe2-4d14-8c68-fe70bd759bcb
201710-001502,gegechang3259285,5056,7f3231ea-b050-4d5e-9325-eb7475440c22
201700-002747,geka168,4081,0326291e-ddfb-4ae5-a4b7-0586dff85980
201700-002601,genkipain,3668,7543eea6-c1aa-48d5-b058-c866bcb4ddb7
201805-012084,gftea,7010,cd6535e0-4b03-4794-a4db-448ef6614706
,gfts,8427,34a03903-19e5-4e4d-b6f3-5a7611372f5a
201700-003036,gg5466,4465,a66a1323-b408-4f98-9f2b-775f401785ac
201700-000740,GGUPA,519,9be90100-114d-4b7a-ac7b-91788402f2e2
201700-002504,gienjia,3556,44c61adc-a1d2-4c18-bbb7-d723d1837962
,gigi,6784,546c349a-957e-47a7-87c1-45faa2913b4f
201700-002105,GILIGILI,3024,64ccc245-9d67-448a-8854-9788ed156925
201806-012750,gilnjie,7210,4aef4bb4-7571-4f07-a1ba-76dcf1b5d90b
201700-003294,gingincoffeecompany,4837,14ca0c72-f18d-4be5-b4d4-2f3f489be3c3
201700-002053,ginkaku,2937,bc54d7d6-446f-497b-bf27-d7f6df5bbf7a
201700-001486,gintocurry,2082,af592b75-fa94-4fbf-a839-81649a475422
,gintocurry03,4159,b5af3059-cd3f-4d1f-bf12-2352406b058e
,gintocurry04,5957,77987394-b207-4320-b42d-b5fdbf5fb123
,gintocurry05,6655,6a762f09-324b-4954-8a0f-f44e3b38ae12
201700-001755,gitucoffee,2531,b0e61668-d5f4-4d11-9233-afe4767bdccd
,GKJ,4238,2cebd2f2-25a3-41ba-b1ae-b7668d819109
,GKJ2,4674,1f55a04d-4fa8-469e-bdee-8a698681e2fd
201707-000449,gld999,4654,22763a24-ef2a-493d-99e3-8964fe964596
201810-015535,glo2018,8718,39eae5d6-22f4-4cee-94cc-4d8720178aeb
201801-003023,glogcafe,6842,0cad7813-e342-4450-a048-ca980ad2d862
,gloria,3166,4587839f-7680-48fc-98c2-6b7745974b6e
201700-001440,GLOUNGE,2042,7b3cb1fe-0908-4dd0-a23d-044f8075e23e
201805-012184,glt,7290,f9f67b18-2105-42b7-9337-91bc3bbe956f
,gltbcafe,7186,bf15acc2-b841-46d9-91ce-0cc997cdad51
,gn00772202,8812,7eb6b32a-be62-4732-ad75-f7246912c6cc
,goabrunch,6389,43fde663-fef0-4d59-8b91-df8f658a6cbc
,gochabar,2814,0611b916-a5da-44fc-851c-fb78efbcd425
201708-000653,godbeef,4693,b8b765a3-e784-415d-899d-19676854190b
201710-001857,godbeef2,5364,c68361f1-aa90-460c-a30d-18ebc1502bfe
201710-001697,godbeef3,5743,63d4916c-9e56-436d-b632-f4de17968dc9
201804-011056,godbeef4,6483,f4961678-6fad-4820-9699-e1d3aa6cfdff
201806-012752,godbeef5,7600,5a12f43d-a222-4744-a1a3-614fcaa8e850
201803-010886,goducky,6948,5224d033-db62-4d68-9efc-bbfbe28989ac
,goeatice20180822,7711,19063fc0-cb88-403d-9470-dfea9186214f
,goforhotpot,7933,deb9edac-4b29-41db-9f63-76b5b2cfef9b
201807-013391,gogigogi0118,7495,25c34f3f-5cec-4e64-92a4-6a42f32a4d4d
201803-010478,gogo,6758,f1944dc5-432f-4227-8ce0-daf54d7d5195
201707-000490,gogobox,4542,acb166fd-ea28-44e1-beee-c70b5ca74c51
201801-003214,gogym98,6056,24f31549-a793-4611-ad80-59318175941d
201700-002329,gohanxrice,3883,b26c23f7-5488-4829-a34d-3dc4ed7a5321
201700-002192,golden,3228,58d613c8-2245-4ebd-85d0-c98cede2fe0e
,golden001,6612,ac244404-4eb6-4309-9a89-b14d0b713c59
201804-011103,golden002,6613,a31ef03d-7a20-4868-9a30-843a1c88e6d6
201804-011104,golden003,6614,959a92cb-8f3b-4edb-abdc-426e402ff115
201808-013896,golden004,7822,8c8eb861-0823-4926-915d-695216c47a28
201700-002074,goldenlion,3026,9cdeeec4-4572-453e-8481-8cefb1e931bd
,gondola,8303,55d58f44-be82-460d-be3b-500dcd57ff84
201811-016308,gonokamitw,8925,ed9e4216-7348-4a4e-bd68-9c2238f058f4
,gooca,4352,61fc3112-d502-4575-8df9-09f0e666402a
,goodall,4001,2beef53a-a3b3-4d3d-a993-2361ed28d470
,goodbeefgoodlife2017,5525,3be245fb-edfb-422a-9f90-74364cb5c8b3
,goodcook,3540,c092da57-464a-4a3a-8875-fe2cf7020803
201700-003655,goodday,5392,0c6670aa-0fd2-43b1-b3bf-e5b6c6880054
201700-002346,gooddayselect,3305,4b7a5d37-1221-42f2-bad0-b57986f0d248
,goodder,5409,51862edd-f277-4653-8f80-8c4596029733
201808-014270,goodeat,7993,66709d33-d7c1-4df6-aee7-0faf9710ac0e
201700-002914,goodeat888,4350,c1283c9a-88d8-4063-bc98-a6d286014eb7
,goodfood,6169,16be82a2-b794-4ca5-955b-6bef6eff4a24
,goodgood,8741,ac3fca00-0de0-40cf-b757-642ebe0e8d30
201700-001482,goodhotpot,2093,6d09bb1d-986d-4317-9180-19c6af623615
,goodjuices,4012,6d4a4594-c2e4-49e9-9c76-2298a25b3738
201808-014180,goodles123,8217,895a9a5b-3929-4912-bead-47c26ba6eba1
